GEO.id,GEO.id2,GEO.display-label,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M
0600000US0900168170,900168170,"Shelton town, Fairfield County, Connecticut",465,3048,372,677,188,500,168,1871,359,6059,511,2002,327,591,165,236,115,0,27,0,27,236,115,355,141,1411,275,489,150,72,67,21,24,396,137,922,207,,,
0600000US0900168310,900168310,"Sherman town, Fairfield County, Connecticut",142,231,66,24,19,39,24,168,66,628,141,203,72,55,33,16,18,0,13,0,13,16,18,39,27,148,68,38,36,0,13,25,32,13,15,110,62,,,
0600000US0900173070,900173070,"Stamford town, Fairfield County, Connecticut",793,9684,543,2891,443,1975,373,4818,444,14048,807,8007,587,1988,409,868,265,117,89,300,155,451,202,1120,297,6019,607,3247,473,620,270,584,219,2043,351,2772,451,,,
0600000US0900174190,900174190,"Stratford town, Fairfield County, Connecticut",485,3193,312,522,121,896,215,1775,263,6591,483,3840,423,850,247,318,199,0,30,132,132,186,154,532,184,2990,406,1290,336,309,168,316,169,665,224,1700,327,,,
0600000US0900177200,900177200,"Trumbull town, Fairfield County, Connecticut",334,4102,331,844,243,830,296,2428,325,4422,334,1331,292,504,182,240,109,14,16,26,38,200,100,264,134,827,231,371,163,0,27,28,47,343,145,456,161,,,
0600000US0900183430,900183430,"Weston town, Fairfield County, Connecticut",177,1331,157,166,77,145,71,1020,148,1195,168,401,184,54,38,24,27,0,20,0,20,24,27,30,29,347,177,156,93,37,56,0,20,119,69,191,143,,,
0600000US0900183500,900183500,"Westport town, Fairfield County, Connecticut",309,3507,262,663,228,637,180,2207,236,3508,367,681,194,126,52,64,37,0,24,0,24,64,37,62,41,555,180,177,74,18,25,24,36,135,58,378,156,,,
0600000US0900186370,900186370,"Wilton town, Fairfield County, Connecticut",209,2309,170,325,111,385,133,1599,189,2102,217,513,158,175,85,122,71,21,33,0,20,101,64,53,50,338,132,183,96,3,5,47,68,133,64,155,74,,,
0600000US0900302060,900302060,"Avon town, Hartford County, Connecticut",234,2130,184,277,79,313,93,1540,195,2577,284,416,122,92,59,42,36,0,20,0,20,42,36,50,42,324,111,250,106,27,26,0,20,223,106,74,46,,,
0600000US0900304300,900304300,"Berlin town, Hartford County, Connecticut",481,1593,215,254,108,313,166,1026,186,3134,532,1342,354,457,263,182,171,17,26,43,67,122,159,275,187,885,243,492,194,39,46,13,25,440,196,393,144,,,
0600000US0900305910,900305910,"Bloomfield town, Hartford County, Connecticut",375,1003,203,167,96,226,117,610,180,2703,388,1565,276,384,145,204,133,0,24,17,25,187,126,180,100,1181,254,315,149,43,50,40,43,232,142,866,227,,,
0600000US0900308490,900308490,"Bristol town, Hartford County, Connecticut",446,3920,370,1001,250,708,201,2211,309,6684,397,4633,544,1297,401,625,244,159,119,0,30,466,201,672,325,3336,445,1851,373,357,140,225,143,1269,319,1485,286,,,
0600000US0900310100,900310100,"Burlington town, Hartford County, Connecticut",172,1169,176,128,64,169,70,872,199,1194,190,403,127,176,93,101,73,24,39,0,18,77,57,75,60,227,89,68,48,16,23,33,44,19,21,159,84,,,
0600000US0900312270,900312270,"Canton town, Hartford County, Connecticut",294,779,124,204,100,124,65,451,127,1506,285,555,206,149,94,41,47,0,20,0,20,41,47,108,77,406,182,184,91,0,20,0,20,184,91,222,181,,,
0600000US0900322070,900322070,"East Granby town, Hartford County, Connecticut",224,589,162,114,108,43,52,432,151,521,171,274,134,118,99,33,47,0,18,0,18,33,47,85,87,156,101,140,100,9,13,19,32,112,96,16,18,,,
0600000US0900322630,900322630,"East Hartford town, Hartford County, Connecticut",454,2885,343,614,232,564,191,1707,334,4123,420,5394,543,1581,396,577,226,89,61,213,154,275,168,1004,394,3813,375,1827,309,401,221,464,203,962,210,1986,362,,,
0600000US0900324800,900324800,"East Windsor town, Hartford County, Connecticut",274,885,188,257,130,153,123,475,201,1325,265,657,212,116,91,67,80,34,55,0,20,33,40,49,49,541,202,130,96,29,47,37,59,64,71,411,172,,,
0600000US0900325990,900325990,"Enfield town, Hartford County, Connecticut",446,2835,295,699,182,585,214,1551,251,5131,437,2814,351,852,180,391,132,109,81,19,24,263,99,461,167,1962,319,945,257,230,120,164,144,551,156,1017,188,,,
0600000US0900327600,900327600,"Farmington town, Hartford County, Connecticut",330,2319,230,405,128,476,153,1438,191,3480,328,1045,208,261,110,73,78,0,24,0,24,73,78,188,80,784,178,306,102,35,43,33,48,238,100,478,145,,,
0600000US0900331240,900331240,"Glastonbury town, Hartford County, Connecticut",367,3348,241,551,135,625,180,2172,283,4650,395,1335,265,354,134,177,78,39,48,31,44,107,83,177,104,981,228,377,124,14,21,45,49,318,112,604,188,,,
0600000US0900332640,900332640,"Granby town, Hartford County, Connecticut",217,1071,145,308,136,158,84,605,134,1921,229,365,116,121,71,62,50,0,20,0,20,62,50,59,52,244,93,123,61,54,61,11,17,58,45,121,93,,,
0600000US0900337070,900337070,"Hartford town, Hartford County, Connecticut",634,4117,501,682,161,974,211,2461,418,5631,533,16038,700,3434,516,1615,334,519,216,294,190,802,243,1819,362,12604,659,6557,528,1159,261,1616,313,3782,415,6047,610,,,
0600000US0900337140,900337140,"Hartland town, Hartford County, Connecticut",81,120,36,24,19,5,7,91,36,341,69,60,30,34,26,22,22,22,22,0,13,0,13,12,12,26,19,6,9,0,13,0,13,6,9,20,17,,,
0600000US0900344700,900344700,"Manchester town, Hartford County, Connecticut",606,3819,453,1236,286,875,213,1708,300,5805,433,4761,495,1412,275,608,192,137,90,46,51,425,156,804,202,3349,431,1872,389,307,112,433,205,1132,331,1477,246,,,
0600000US0900345820,900345820,"Marlborough town, Hartford County, Connecticut",159,661,136,138,86,72,67,451,150,968,196,251,127,159,109,122,104,0,18,0,18,122,104,37,36,92,85,49,70,0,18,0,18,49,70,43,46,,,
0600000US0900350440,900350440,"New Britain town, Hartford County, Connecticut",569,2848,301,658,179,853,268,1337,259,5934,486,7658,634,1742,304,716,196,203,126,185,108,328,117,1026,222,5916,587,3386,433,717,225,581,176,2088,415,2530,389,,,
0600000US0900352140,900352140,"Newington town, Hartford County, Connecticut",392,2153,218,526,125,260,98,1367,234,3745,376,2271,394,753,332,120,77,0,27,7,12,113,77,633,328,1518,275,513,147,56,69,66,58,391,142,1005,237,,,
0600000US0900360120,900360120,"Plainville town, Hartford County, Connecticut",297,1023,189,258,127,149,100,616,170,2035,254,1248,340,455,331,171,145,34,54,7,12,130,139,284,309,793,184,475,159,116,63,66,75,293,167,318,116,,,
0600000US0900365370,900365370,"Rocky Hill town, Hartford County, Connecticut",302,1935,261,493,163,350,139,1092,240,2621,350,977,278,578,260,93,90,0,24,0,24,93,90,485,257,399,140,135,91,8,13,72,74,55,47,264,115,,,
0600000US0900368940,900368940,"Simsbury town, Hartford County, Connecticut",253,2713,189,396,123,453,107,1864,230,3191,251,675,155,170,75,89,58,0,24,26,39,63,42,81,50,505,149,261,128,10,16,45,46,206,113,244,93,,,
0600000US0900370550,900370550,"Southington town, Hartford County, Connecticut",379,3862,303,899,207,565,142,2398,256,6533,499,1970,283,400,115,163,77,35,46,26,31,102,64,237,94,1570,269,695,221,41,54,52,47,602,209,875,257,,,
0600000US0900371390,900371390,"South Windsor town, Hartford County, Connecticut",284,2879,264,649,158,487,141,1743,261,3395,369,1047,200,329,132,174,117,33,38,6,10,135,110,155,73,718,180,408,160,4,7,37,63,367,149,310,98,,,
0600000US0900374540,900374540,"Suffield town, Hartford County, Connecticut",242,1080,204,217,100,159,99,704,171,2130,265,730,186,185,92,128,73,7,14,9,14,112,74,57,59,545,157,333,128,15,26,6,9,312,130,212,108,,,
0600000US0900382590,900382590,"West Hartford town, Hartford County, Connecticut",552,5428,341,1201,215,697,144,3530,338,7087,499,3398,419,845,225,403,152,26,29,10,17,367,145,442,161,2553,364,1428,339,178,108,110,87,1140,319,1125,224,,,
0600000US0900384900,900384900,"Wethersfield town, Hartford County, Connecticut",308,2221,244,593,160,420,136,1208,211,3435,346,1535,282,429,173,134,67,34,40,55,57,45,37,295,155,1106,236,457,150,3,6,68,57,386,147,649,173,,,
0600000US0900387000,900387000,"Windsor town, Hartford County, Connecticut",405,1978,210,370,131,356,146,1252,225,3611,413,1867,327,304,121,62,44,0,24,5,10,57,43,242,109,1563,306,521,166,117,87,2,7,402,141,1042,292,,,
0600000US0900387070,900387070,"Windsor Locks town, Hartford County, Connecticut",231,1136,254,251,130,113,89,772,252,1470,208,906,195,317,135,72,64,0,20,0,20,72,64,245,120,589,156,280,134,72,98,59,54,149,111,309,128,,,
0600000US0900502760,900502760,"Barkhamsted town, Litchfield County, Connecticut",110,360,83,53,67,40,43,267,59,613,141,177,67,38,24,22,21,0,13,7,11,15,18,16,19,139,64,42,33,0,13,0,13,42,33,97,56,,,
0600000US0900504930,900504930,"Bethlehem town, Litchfield County, Connecticut",130,222,51,45,27,20,28,157,43,539,127,147,52,66,43,52,42,13,20,0,13,39,38,14,16,81,44,33,29,0,13,0,13,33,29,48,33,,,
0600000US0900508210,900508210,"Bridgewater town, Litchfield County, Connecticut",102,116,29,17,12,11,9,88,27,363,101,43,17,30,17,15,14,9,11,0,13,6,6,15,11,13,9,4,6,0,13,0,13,4,6,9,7,,,
0600000US0900510940,900510940,"Canaan town, Litchfield County, Connecticut",46,57,20,7,6,13,9,37,19,188,45,113,88,80,85,5,6,3,4,0,13,2,4,75,85,33,24,5,6,0,13,0,13,5,6,28,22,,,
0600000US0900516050,900516050,"Colebrook town, Litchfield County, Connecticut",56,97,33,10,11,8,9,79,33,195,49,83,43,42,25,23,16,0,13,11,12,12,14,19,17,41,32,34,33,0,13,13,20,21,24,7,7,,,
0600000US0900517240,900517240,"Cornwall town, Litchfield County, Connecticut",74,87,36,10,10,17,19,60,28,264,71,57,27,13,11,11,11,8,10,0,13,3,4,2,4,44,25,18,10,0,13,0,13,18,10,26,22,,,
0600000US0900532290,900532290,"Goshen town, Litchfield County, Connecticut",85,207,83,87,54,41,38,79,46,462,79,90,50,22,20,7,11,0,13,0,13,7,11,15,16,68,43,38,35,0,13,28,32,10,14,30,26,,,
0600000US0900537280,900537280,"Harwinton town, Litchfield County, Connecticut",151,445,94,90,55,22,23,333,92,878,145,355,119,158,78,100,65,18,29,0,18,82,57,58,43,197,96,116,90,0,18,0,18,116,90,81,48,,,
0600000US0900540290,900540290,"Kent town, Litchfield County, Connecticut",96,77,39,7,13,10,15,60,35,534,102,112,62,9,16,0,13,0,13,0,13,0,13,9,16,103,59,19,26,14,24,0,13,5,11,84,55,,,
0600000US0900543370,900543370,"Litchfield town, Litchfield County, Connecticut",139,460,85,99,60,118,49,243,52,1361,152,361,95,170,66,100,59,2,3,0,18,98,58,70,46,191,70,62,43,24,21,0,18,38,39,129,54,,,
0600000US0900549460,900549460,"Morris town, Litchfield County, Connecticut",82,165,51,36,30,28,19,101,46,323,78,99,42,43,36,4,6,0,13,0,13,4,6,39,35,56,26,28,16,5,7,0,13,23,15,28,22,,,
0600000US0900551350,900551350,"New Hartford town, Litchfield County, Connecticut",168,760,148,124,92,113,80,523,146,819,205,243,128,58,46,28,32,0,18,0,18,28,32,30,33,185,115,107,81,0,18,0,18,107,81,78,83,,,
0600000US0900552630,900552630,"New Milford town, Litchfield County, Connecticut",319,2437,341,578,285,418,143,1441,272,3700,439,1361,294,336,123,167,107,9,15,0,24,158,105,169,95,1025,291,355,146,62,58,0,24,293,136,670,283,,,
0600000US0900553470,900553470,"Norfolk town, Litchfield County, Connecticut",51,110,31,29,20,12,10,69,22,248,40,92,35,15,12,8,10,2,4,0,13,6,10,7,7,77,32,38,27,13,18,6,7,19,19,39,23,,,
0600000US0900554030,900554030,"North Canaan town, Litchfield County, Connecticut",90,228,83,7,11,15,24,206,84,320,99,118,54,74,48,31,29,9,17,0,13,22,23,43,49,44,39,10,17,0,13,0,13,10,17,34,38,,,
0600000US0900560750,900560750,"Plymouth town, Litchfield County, Connecticut",211,613,121,127,60,123,71,363,98,1686,206,735,171,330,119,138,67,18,29,24,38,96,61,192,98,405,145,227,116,59,60,0,20,168,93,178,95,,,
0600000US0900565930,900565930,"Roxbury town, Litchfield County, Connecticut",63,163,36,25,19,44,28,94,27,340,55,36,23,0,13,0,13,0,13,0,13,0,13,0,13,36,23,16,14,0,13,0,13,16,14,20,16,,,
0600000US0900566420,900566420,"Salisbury town, Litchfield County, Connecticut",184,153,82,17,22,0,13,136,73,454,149,166,75,45,33,34,30,0,13,0,13,34,30,11,15,121,77,66,55,0,13,40,46,26,28,55,73,,,
0600000US0900567960,900567960,"Sharon town, Litchfield County, Connecticut",122,120,42,10,15,41,29,69,43,554,119,68,58,28,36,20,35,20,35,0,13,0,13,8,14,40,47,28,44,0,13,0,13,28,44,12,18,,,
0600000US0900575730,900575730,"Thomaston town, Litchfield County, Connecticut",142,621,151,156,73,29,33,436,134,1033,156,286,95,152,85,77,78,0,18,23,36,54,68,75,52,134,65,62,47,0,18,4,10,58,47,72,39,,,
0600000US0900576570,900576570,"Torrington town, Litchfield County, Connecticut",363,1794,220,307,123,310,98,1177,233,4275,322,2737,387,775,178,386,135,55,48,104,64,227,101,389,137,1962,328,885,218,157,105,255,139,473,147,1077,280,,,
0600000US0900579510,900579510,"Warren town, Litchfield County, Connecticut",38,112,26,16,12,9,10,87,27,235,36,95,67,61,65,49,64,0,13,3,4,46,64,12,10,34,17,7,7,0,13,0,13,7,7,27,16,,,
0600000US0900579720,900579720,"Washington town, Litchfield County, Connecticut",105,242,79,82,63,27,33,133,62,484,93,138,103,46,53,37,50,0,13,0,13,37,50,9,16,92,95,85,94,0,13,12,18,73,86,7,11,,,
0600000US0900580490,900580490,"Watertown town, Litchfield County, Connecticut",384,1517,240,303,154,387,174,827,207,2838,345,1575,395,410,194,16,24,0,24,0,24,16,24,394,193,1165,358,376,149,53,65,41,40,282,140,789,344,,,
0600000US0900586440,900586440,"Winchester town, Litchfield County, Connecticut",281,657,230,259,205,147,113,251,105,1692,295,449,158,108,78,19,28,0,20,0,20,19,28,89,71,341,138,148,75,19,31,19,32,110,63,193,108,,,
0600000US0900587910,900587910,"Woodbury town, Litchfield County, Connecticut",279,698,161,95,58,95,65,508,185,1696,289,450,122,109,79,55,73,0,18,0,18,55,73,54,44,341,106,165,77,11,17,12,19,142,74,176,83,,,
0600000US0900700000,900700000,"County subdivisions not defined, Middlesex County, Connecticut",13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,
0600000US0900714300,900714300,"Chester town, Middlesex County, Connecticut",116,234,73,47,51,12,15,175,62,579,103,221,86,43,40,0,13,0,13,0,13,0,13,43,40,178,81,103,72,0,13,0,13,103,72,75,44,,,
0600000US0900715350,900715350,"Clinton town, Middlesex County, Connecticut",204,913,153,152,75,107,77,654,123,1873,211,858,172,314,116,110,54,33,49,19,24,58,46,204,99,544,129,257,106,27,30,10,15,220,101,287,80,,,
0600000US0900718080,900718080,"Cromwell town, Middlesex County, Connecticut",290,878,222,296,176,155,86,427,115,1800,254,846,224,325,146,279,141,47,73,0,20,232,118,46,43,521,184,268,150,0,20,0,20,268,150,253,102,,,
0600000US0900719130,900719130,"Deep River town, Middlesex County, Connecticut",138,351,98,104,61,8,16,239,93,612,111,283,138,51,43,39,36,0,13,0,13,39,36,12,20,232,130,163,124,0,13,0,13,163,124,69,51,,,
0600000US0900720810,900720810,"Durham town, Middlesex County, Connecticut",297,749,354,369,342,86,80,294,103,1297,247,216,113,104,96,54,50,0,18,0,18,54,50,50,82,112,67,51,50,0,18,39,47,12,20,61,50,,,
0600000US0900722280,900722280,"East Haddam town, Middlesex County, Connecticut",243,703,133,266,103,51,59,386,123,1604,218,518,277,184,191,44,63,0,18,0,18,44,63,140,181,334,205,179,180,8,13,18,33,153,165,155,99,,,
0600000US0900722490,900722490,"East Hampton town, Middlesex County, Connecticut",182,1281,195,401,175,237,91,643,175,1638,210,565,161,149,83,16,17,0,20,8,12,8,12,133,82,416,149,199,129,0,20,84,79,115,106,217,95,,,
0600000US0900726270,900726270,"Essex town, Middlesex County, Connecticut",192,476,95,92,76,21,34,363,91,1131,192,155,90,27,41,20,39,20,39,0,18,0,18,7,13,128,79,66,48,0,18,0,18,66,48,62,64,,,
0600000US0900735230,900735230,"Haddam town, Middlesex County, Connecticut",206,710,150,40,49,246,138,424,162,1335,200,376,187,136,145,108,143,0,18,0,18,108,143,28,30,240,138,85,57,0,18,0,18,85,57,155,127,,,
0600000US0900740710,900740710,"Killingworth town, Middlesex County, Connecticut",202,619,133,135,103,51,52,433,114,963,201,219,108,30,34,0,18,0,18,0,18,0,18,30,34,189,107,89,82,0,18,0,18,89,82,100,76,,,
0600000US0900747080,900747080,"Middlefield town, Middlesex County, Connecticut",125,281,73,51,36,8,14,222,70,718,126,183,83,54,40,27,27,0,13,9,15,18,21,27,31,129,66,75,55,0,13,0,13,75,55,54,42,,,
0600000US0900747360,900747360,"Middletown town, Middlesex County, Connecticut",462,2278,303,699,171,263,108,1316,261,4991,475,3152,341,592,141,281,92,142,64,33,34,106,65,311,114,2560,326,1535,252,196,92,338,121,1001,241,1025,229,,,
0600000US0900757320,900757320,"Old Saybrook town, Middlesex County, Connecticut",231,627,134,75,56,116,76,436,121,1731,248,359,124,66,45,14,21,14,21,0,20,0,20,52,40,293,116,211,108,42,41,20,33,149,91,82,50,,,
0600000US0900761800,900761800,"Portland town, Middlesex County, Connecticut",249,768,146,170,89,136,75,462,122,1148,277,658,173,198,87,36,35,0,18,0,18,36,35,162,78,460,164,265,137,17,18,75,61,173,127,195,108,,,
0600000US0900781680,900781680,"Westbrook town, Middlesex County, Connecticut",207,461,160,107,82,42,44,312,131,1098,243,402,194,202,145,18,31,18,31,0,18,0,18,184,157,200,127,0,18,0,18,0,18,0,18,200,127,,,
0600000US0900900000,900900000,"County subdivisions not defined, New Haven County, Connecticut",13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,
0600000US0900901220,900901220,"Ansonia town, New Haven County, Connecticut",356,976,253,177,115,352,200,447,185,1822,356,2124,293,655,198,163,107,37,57,32,42,94,75,492,198,1469,269,622,214,27,47,122,121,473,179,847,235,,,
0600000US0900903250,900903250,"Beacon Falls town, New Haven County, Connecticut",169,353,113,69,53,38,39,246,101,933,158,423,136,157,82,59,53,26,29,0,18,33,48,98,65,266,107,134,86,14,22,49,64,71,56,132,87,,,
0600000US0900904580,900904580,"Bethany town, New Haven County, Connecticut",177,470,147,14,24,110,71,346,171,970,280,141,89,50,52,6,12,0,18,0,18,6,12,44,50,91,71,38,47,0,18,23,38,15,25,53,50,,,
0600000US0900907310,900907310,"Branford town, New Haven County, Connecticut",373,1469,189,563,148,181,78,725,129,4159,366,1841,310,594,215,395,194,60,93,18,27,317,166,199,110,1247,269,568,211,114,80,8,13,446,187,679,168,,,
0600000US0900914160,900914160,"Cheshire town, New Haven County, Connecticut",339,2342,248,422,161,209,77,1711,275,4007,321,938,234,308,138,158,99,40,65,12,21,106,72,150,97,630,194,321,171,13,24,27,30,281,165,309,112,,,
0600000US0900919550,900919550,"Derby town, New Haven County, Connecticut",351,505,169,107,73,24,33,374,161,1793,379,978,253,143,101,9,13,0,20,0,20,9,13,134,98,835,243,383,171,46,71,54,65,283,138,452,198,,,
0600000US0900922910,900922910,"East Haven town, New Haven County, Connecticut",429,1421,244,147,75,187,82,1087,242,3103,405,2412,365,696,224,385,211,88,62,125,159,172,112,311,108,1716,345,738,248,83,61,48,36,607,241,978,216,,,
